"division","grupo","clase","subclase","articulo","monto","porcentaje"
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,Leche en polvo entera o descremada,282313005.3287,0.0008918565040938
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,Leche en polvo fortificada para lactantes,67405256.2241,0.0002129403004427
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,Leche fluida fortificada para lactantes,87355013.0503,0.0002759636824503
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,Leche larga vida descremada,106213871.192,0.0003355408006701
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,Leche larga vida entera,341634678.1241,0.0010792599134929143
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,"Leches condensadas, evaporadas",6244250.0897,0.0000197262433915
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,Leches preparadas con aditamentos,72140909.0699,0.0002279007263244
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,Leches vegetales,2696853.9,0.0000085196453791
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Leches,Otras leches fluidas,70301.88,0.0000002220910399
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Muzzarella,172369698.2087,0.000544534022714
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Otros quesos,84302894.7743,0.0002663217195072
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso crema para untar,460663858.9301,0.0014552856263543902
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso de máquina,472279119.435234,0.001491979457076738
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso doble crema - cuartirolo,1534170842.3539,0.004846607199520759
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso fontina - gouda - chubut - edan - fymbo,46018263.2819,0.0001453765382409
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso fundido,5267431.6636,0.0000166403711497
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso para rallar,225087333.4204,0.0007110745821518
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso paté-gras - mar del plata,91077175.4443,0.0002877223853004
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso port salut,159908467.6332,0.0005051676834806
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Queso rallado,354228665.98,0.0011190456469510111
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Ricota,24885423.4568,0.0000786156724917
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Quesos,Surtidos de quesos,22510878.3028,0.000071114234372
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Yogur y otros productos lácteos,Crema de leche,228986673.3957,0.0007233930076334
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Yogur y otros productos lácteos,Dulce de leche,219456961.19144,0.0006932876435479
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Yogur y otros productos lácteos,Otros productos lácteos,944892.6433,0.000002985015333
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Yogur y otros productos lácteos,Postres lácteos,197463520.1056,0.000623808047817
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Yogur y otros productos lácteos,Surtidos de productos lácteos,2259515.24,0.0000071380465117
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Yogur y otros productos lácteos,Yogur con aditamentos,108567090.1434,0.0003429748670707
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Leche, queso y huevos",Yogur y otros productos lácteos,Yogur natural o saborizado,926535688.4916,0.0029270237801980346
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Arroz blanco,640590635.5165,0.0020236932552285276
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Arroz integral,18707661.3398,0.0000590994716055
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Avena,28280687.9976,0.0000893416706097
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Cereales en grano,27067038.2297,0.0000855076232269
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Cereales inflados,127552553.2417,0.0004029519436766
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Fideos de arroz,2868354.3317,0.0000090614332974
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Féculas,16909710.5469,0.000053419555773
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Harina de maíz,91860729.33454,0.0002901977145276
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Harina de trigo,418889648.31343,0.0013233164972719918
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Harinas integrales,15033192.9865,0.0000474914392509
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Mezcla de cereales y fibras o frutas,23266080.5308,0.0000734999977135
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales","Mezcla de harina para pizza, ñoquis, torta frita",44174830.4288,0.0001395529397921
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales","Otras harinas, cereales y fibras",7506991.146000001,0.0000237153753223
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Otros arroces con aditamentos,4827005.8435,0.0000152490196185
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Semillas,14536106.5184,0.0000459210907678
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales",Sémola y semolín,11191039.16532,0.0000353536708503
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,"Harinas, arroz y cereales","surtidos de harinas, arroz, cereales y fibras",10134435.8388,0.0000320157497088
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Canelones,17502818.662,0.0000552932467475
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Empanadas preparadas sin cocinar,18527958.6757,0.0000585317719716
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Fideos frescos,119901033.3206,0.0003787799867386
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Fideos secos,1061458170.25825,0.0033532581039478894
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,"Otras pastas frescas rellenas,  tortelletis,  fideos rellenos, panzzotis, agnolottis, capellettis, sorrentinos, etc.",100060775.1365,0.0003161025224688
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Otros alimentos semipreparados en base a pastas,8129969.03,0.0000256834280413
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Pastas deshidratadas con y sin relleno,40700268.0866,0.0001285764315715
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Pizzas preparadas sin cocinar,77761133.0259,0.0002456556054657
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Pre-pizza,222008030.9281,0.0007013467414077
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,"Rapiditas, fajitas, etc.",18414346.8367,0.0000581728602118
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Ravioles frescos,465028565.9585,0.0014690741953479107
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Surtidos de pastas,7057544.074,0.0000222955247067
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,"Tapas frescas para canelones, panqueques, lasagnas, etc.",5513308.2888,0.0000174171212931
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Tapas frescas para empanadas y pastelitos,194631134.4344,0.0006148602433047
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Tapas frescas para tartas,172659942.8717,0.0005454509361597
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Pastas,Ñoquis frescos,63005887.1127,0.00019904223028
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Facturas y churros,687144487.0203,0.0021707617730459755
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,"Galletas, grisines y tostadas",208198495.5952,0.000657720965504
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Galletitas de agua envasadas,548593310.0448,0.00173306401912358
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Galletitas de agua sueltas,23122917.6542,0.000073047731115
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Galletitas de otro tipo,236757009.42177,0.0007479403171553
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Galletitas dulces envasadas,1167227944.50027,0.00368739595560105
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Galletitas dulces sueltas,20275522.9473,0.0000640525114789
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Masas secas o finas,44920356.0594,0.0001419081337438
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Otros productos de panadería y repostería,128008399.8372,0.0004043920110607
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Pan blanco de molde por pieza,29037895.1888,0.000091733767841
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Pan envasado en rebanadas blanco,249120628.0755,0.0007869982900518
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Pan envasado en rebanadas integral,127256138.4153,0.0004020155380352
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Pan integral fresco en piezas,62849646.0773,0.000198548648401
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Pan para hamburguesas - pebetes - panchos,154111799.5979,0.0004868553989178
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Pan rallado,137012530.2244,0.0004328370068559
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Pan tipo francés fresco en piezas,3330452529.8029,0.010521250152192274
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,"Pancitos, bollitos, figazzitas saborizados",14996412.4077,0.0000473752455304
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Panes y panecillos frescos de otro tipo,313648500.5756,0.0009908486323963
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Panes y panecillos precocidos y congelados,9374558.8995,0.0000296152184622
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,Surtidos de productos de panadería y pastelería,78098003.0423,0.0002467198133112
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pan y cereales,Productos de panadería y pastelería,"Tortas, tartas, pan dulce",504892026.6886,0.0015950070643860723
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,Pescados y mariscos en conserva,Atún en conserva,291777872.9165,0.0009217570172095
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,Pescados y mariscos en conserva,Caballa en conserva,22600389.6216,0.0000713970100513
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,Pescados y mariscos en conserva,Filet de anchoas,5419915.0384,0.0000171220821832
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,Pescados y mariscos en conserva,Mariscos en conserva,1392518.6472,0.0000043991130027
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,Pescados y mariscos en conserva,Otras conservas de pescado,5968910.0661,0.0000188564152707
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,Pescados y mariscos en conserva,Sardinas en conserva,8266082.1037,0.0000261134235703
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,Pescados y mariscos en conserva,Surtidos de pescados y mariscos en conserva,2361731.9912,0.0000074609599895
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados","Almejas, berberechos, mejillones, cholgas, vieiras",13218245.7312,0.0000417578298044
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Atún - lomo de atún- salmón- congrio,80128358.0984,0.0002531339186773
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Brótola- lenguado,13109701.5943,0.000041414927449
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Calamares,20730691.5081,0.0000654904368799
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Filet preparado para cocinar,27900779.2101,0.0000881414987554
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Langostinos y camarones,12339356.447,0.0000389813260313
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Merluza,356377725.7778,0.0011258347530926974
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Otros mariscos,4691451.08,0.0000148207878502
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Otros pescados de mar,27737556.093,0.0000876258597453
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Otros pescados de río,59370142.3824,0.000187556529927
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Pejerrey,9854976.946,0.0000311329096467
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Semipreparados congelados en base a pescado y mariscos,60026547.6066,0.0001896301831328
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados","Surtidos de pescados y mariscos frescos, congelados y semipreparados",9606595.6323,0.0000303482469286
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Pescado,"Pescados y mariscos frescos, congelados o semipreparados",Surubí,5838485.4,0.0000184443900202
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,Gastos no discriminados,Gastos no discriminados en alimentos,338215456.2129,0.0010684582315197652
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,Gastos no discriminados,Gastos no discriminados en alimentos y bebidas no alcohólicas,325310060.9489,0.0010276887292763272
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Ají molido,5556534.8953,0.0000175536786937
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Comino,3929443.9972,0.000012413527256
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Ketchup,29155755.0609,0.0000921060995846
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Mayonesa,331136962.58568,0.001046096524969008
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Mostaza,38038401.6691,0.0001201673153329
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Orégano,31763786.7616,0.0001003451462854
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Otras especias,55545811.4734,0.0001754750659823
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Otros aderezos y condimentos,11111592.5678,0.0000351026906851
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Pimentón,16415205.4083,0.0000518573619815
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Pimienta,17274202.1962,0.0000545710232647
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Sal fina,99555375.6313,0.0003145059122264
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Sal gruesa,21492428.2257,0.000067896843362
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Salsa en base a tomate,102536496.0231,0.000323923585379
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Salsas varias,26767621.1545,0.0000845617331655
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Surtido de sal y especias,8252024.9752,0.0000260690156215
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos",Surtidos de salsas y condimentos,4763196.2356,0.0000150474383497
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sal, especias y condimentos","Vinagre, aceto balsámico",80745791.6339,0.0002550844562157
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks",Alimentos preparados para niños y bebés,888770.8638,0.0000028077207233
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks",Caldos concentrados,118442049.2167,0.0003741709023611
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks","Chizitos, papas fritas, palitos (snacks)",380079106.29202,0.0012007099092797107
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks",Levadura,33688677.9129,0.0001064260800736
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks","Polvo para bizcochuelo, tortas, scones, budín, brownies",49382166.8018,0.0001560034635923
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks",Polvo para hornear,2516235.9605,0.0000079490542938
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks",Polvo para postres y helados,68783701.9383,0.0002172949555685
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks",Productos para repostería,30055550.3212,0.0000949486475371
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,Productos alimenticios n.e.p.,"Sopas, preparaciones para postres, alimentos para bebés, levadura y snacks",Sopas concentradas,61721499.3472,0.0001949847141159
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Aceitunas,73205924.833,0.0002312652232386
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Acelga fresca,124582451.5308,0.000393569079697
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Ajo,64185275.842199996,0.0002027680434356
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Ají fresco,298713500.75708,0.0009436673957002
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,"Albahaca, perejil fresco",31687413.3556,0.0001001038746557
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Alcauciles,4835780.372,0.0000152767392778
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,"Apio, hinojo fresco",19547308.3103,0.0000617520047784
ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS,ALIMENTOS,"Verduras, tubérculos y legumbres",Verduras frescas,Arvejas frescas,9028721.8861,0.0000285226829292
