division,grupo,clase,subclase,articulo,monto,porcentaje
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"MUEBLES, ACCESORIOS, ALFOMBRAS Y OTROS MATERIALES PARA PISOS",MUEBLES Y ACCESORIOS,ACCESORIOS PARA EL HOGAR,"OTROS ARTÍCULOS PARA DECORACIÓN (ADORNOS, PORTARRETRATOS, JARRONES, ETC.)",3652480.29,5.9E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"MUEBLES, ACCESORIOS, ALFOMBRAS Y OTROS MATERIALES PARA PISOS",MUEBLES Y ACCESORIOS,ACCESORIOS PARA EL HOGAR,"REPARACIÓN Y LIMPIEZA DE ALFOMBRAS, CORTINAS, PRODUCTOS TEXTILES Y OTROS ACCESORIOS PARA EL HOGAR",783331.97,1.3E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"MUEBLES, ACCESORIOS, ALFOMBRAS Y OTROS MATERIALES PARA PISOS",ALFOMBRAS,ALFOMBRAS,ALFOMBRAS (EXCLUYE MOQUETE),1413758.45,2.3E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,ROPA DE CAMA (INCLUYE ALMOHADA),"FRAZADAS, MANTAS",36387202.42,0.000589
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,ROPA DE CAMA (INCLUYE ALMOHADA),"SABANAS, FUNDAS",65434959.8,0.001059
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,OTROS PRODUCTOS TEXTILES PARA EL HOGAR (CORTINAS Y OTROS),MANTELES INCLUIDOS INDIVIDUALES,5427903.45,8.8E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,OTROS PRODUCTOS TEXTILES PARA EL HOGAR (CORTINAS Y OTROS),REPASADORES/SERVILLETAS,3896155.74,6.3E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,OTROS PRODUCTOS TEXTILES PARA EL HOGAR (CORTINAS Y OTROS),"TELAS PARA CONFECCIONAR SÁBANAS, MANTELES, TOALLAS, SERVILLETAS, ETC..",4808817.45,7.8E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,OTROS PRODUCTOS TEXTILES PARA EL HOGAR (CORTINAS Y OTROS),"TOALLAS, TOALLONES",25483871.54,0.000413
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,OTROS PRODUCTOS TEXTILES PARA EL HOGAR (CORTINAS Y OTROS),"OTROS ARTÍCULOS DE BLANCO Y MANTELERÍA (ALMOHADAS, ALMOHADONES, ETC.)",22053472.99,0.000357
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,PRODUCTOS TEXTILES PARA EL HOGAR,OTROS PRODUCTOS TEXTILES PARA EL HOGAR (CORTINAS Y OTROS),"OTROS PRODUCTOS TEXTILES PARA EL HOGAR  (CORTINAS, FELPUDOS, ALFOMBRITAS, CUBRE MUEBLES, TOLDOS, BANDERAS, ETC.)",11046306.54,0.000179
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,"COCINA A GAS, ANAFE",108480112.23,0.001756
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,"COCINA ELÉCTRICA, ANAFE ELÉCTRICO",2358398.48,3.8E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,HORNO A GAS,21152714.02,0.000342
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,HORNO ELÉCTRICO,7654600.13,0.000124
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,MICROONDAS,23404761.51,0.000379
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,FREEZER,30826861.51,0.000499
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,HELADERA SIN FREEZER,10460544.7,0.000169
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,HELADERA CON FREEZER,197944098.7,0.003204
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,OTROS ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR ALIMENTOS,9018716.04,0.000146
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS GRANDES PARA COCINAR Y CONSERVAR LOS ALIMENTOS,VENTAS DE OTROS BIENES DEL HOGAR EXCLUIDOS PROPIEDADES Y VEHÍCULOS,-6975493.9,-0.000113
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA",AIRE ACONDICIONADO,144027609.17,0.002331
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA","ASPIRADORA, ENCERADORA",3633545.53,5.9E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA","CALEFÓN, TERMOTANQUE A GAS",23543475.5,0.000381
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA","CALEFÓN, TERMOTANQUE A OTROS COMBUSTIBLES",7917602.7,0.000128
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA",ESTUFA A KEROSENE/GASOIL,906167.28,1.5E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA","ESTUFA, CALEFACTOR A GAS",15804562.38,0.000256
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA","ESTUFA, CALEFACTOR ELÉCTRICO",10232297.71,0.000166
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA",EXTRACTOR DE AIRE,2904657.52,4.7E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA",LAVAVAJILLA,2670578.69,4.3E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA","OTROS ARTEFACTOS GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA",2594855.12,4.2E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA","REPARACIÓN DE ARTEFACTOS PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA",4301665.22,7E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,"ARTEFACTOS  GRANDES PARA LIMPIAR, CLIMATIZAR Y CONSERVAR LA VIVIENDA",VENTAS DE OTROS BIENES DEL HOGAR EXCLUIDOS PROPIEDADES Y VEHÍCULOS,-6975493.9,-0.000113
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS GRANDES PARA LIMPIAR Y CONSERVAR LA ROPA,LAVARROPA Y LAVASECARROPA,162150791.33,0.002625
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS GRANDES PARA LIMPIAR Y CONSERVAR LA ROPA,SECARROPA,16793731.79,0.000272
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS GRANDES PARA LIMPIAR Y CONSERVAR LA ROPA,MÁQUINA DE COSER O TEJER,8426453.68,0.000136
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS GRANDES PARA LIMPIAR Y CONSERVAR LA ROPA,OTROS ARTEFACTOS PARA LIMPIAR Y CONSERVAR LA ROPA,714942.47,1.2E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS GRANDES PARA LIMPIAR Y CONSERVAR LA ROPA,REPARACIÓN DE ARTEFACTOS PARA LIMPIAR Y CONSERVAR LA ROPA,10909032.83,0.000177
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS GRANDES PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS GRANDES PARA LIMPIAR Y CONSERVAR LA ROPA,VENTAS DE OTROS BIENES DEL HOGAR EXCLUIDOS PROPIEDADES Y VEHÍCULOS,-6975493.9,-0.000113
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,"ABRELATAS, CUCHILLO, PELAPAPAS ELÉCTRICO",285604.98,5E-06
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,"CAFETERA, PAVA, TETERA ELÉCTRICA",6677469.1,0.000108
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,"LICUADORA, BATIDORA, PROCESADORA, JUGUERA, MOLINILLO P/CAFÉ, EXPRIMIDOR, TOSTADORA, FREIDORA, PANQUEQUERA Y HELADORA ¿ YOGURTERA, PARRILLA, HORNO DE PAN, ETC.",14675958.78,0.000238
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,PLANCHA ELÉCTRICA PARA LA ROPA,6100266.84,9.9E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,"VENTILADOR DE MESA O DE PIE, TURBO CIRCULADOR",25961001.4,0.00042
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,"VENTILADOR DE TECHO, DE PARED",7353549.49,0.000119
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,OTROS ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,1819562.47,2.9E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,ARTEFACTOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,REPARACIÓN DE ARTEFACTOS ELÉCTRICOS PEQUEÑOS PARA EL HOGAR,1270014.42,2.1E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","ARTÍCULOS DE METAL PARA LA COCINA: BATERÍA, CUBIERTO Y OTROS","CACEROLA, OLLA, JARRO, HERVIDOR, COLADOR",52832338.88,0.000855
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","ARTÍCULOS DE METAL PARA LA COCINA: BATERÍA, CUBIERTO Y OTROS","MATE, BOMBILLA",11023655.42,0.000178
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","ARTÍCULOS DE METAL PARA LA COCINA: BATERÍA, CUBIERTO Y OTROS",CUBIERTOS SUELTOS O EN JUEGO,12280165.66,0.000199
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","ARTÍCULOS DE METAL PARA LA COCINA: BATERÍA, CUBIERTO Y OTROS","AZUCARERA, MANTEQUERA, SALERO, DULCERA, YERBERA, ACEITERA, VINAGRERA, ESPECIERO",1928706.5,3.1E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","ARTÍCULOS DE METAL PARA LA COCINA: BATERÍA, CUBIERTO Y OTROS",OTROS UTENSILIOS DE METAL,19931083.56,0.000323
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","LOZA, CRISTALERÍA Y CERÁMICA",COPAS Y VASOS SUELTOS O EN JUEGO,35276159.93,0.000571
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","LOZA, CRISTALERÍA Y CERÁMICA",PLATOS SUELTOS O EN JUEGO,24174320.36,0.000391
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","LOZA, CRISTALERÍA Y CERÁMICA",TAZAS SUELTAS O EN JUEGO,9448900.3,0.000153
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","LOZA, CRISTALERÍA Y CERÁMICA",OTROS ARTÍCULOS DE LOZA Y CRISTALERÍA,6328221.3,0.000102
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA",ARTÍCULOS DE PLÁSTICO Y MADERA PARA LA COCINA,"BANDEJAS, PLATOS, VASOS, BOLS, FUENTES",16622528.05,0.000269
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA",ARTÍCULOS DE PLÁSTICO Y MADERA PARA LA COCINA,"MAMADERA, UTENSILIOS PARA BEBÉ",8102909.21,0.000131
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA",ARTÍCULOS DE PLÁSTICO Y MADERA PARA LA COCINA,RECIPIENTES PARA CONSERVAR ALIMENTOS,11846107.9,0.000192
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA",ARTÍCULOS DE PLÁSTICO Y MADERA PARA LA COCINA,OTROS ARTÍCULOS DE PLÁSTICO,7511538.33,0.000122
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA",ARTÍCULOS DE PLÁSTICO Y MADERA PARA LA COCINA,OTROS ARTÍCULOS DE MADERA,6171994.6,0.0001
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA",OTROS ARTÍCULOS NO ELÉCTRICOS DE MATERIALES DIVERSOS,"OTROS ARTÍCULOS NO ELÉCTRICOS DE MATERIALES DIVERSOS: BUZÓN, CAJA DE SEGURIDAD, BALANZA DE COCINA, PURIFICADORES DE AGUA, ETC.",9945059.3,0.000161
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,"VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA","VAJILLA, UTENSILIOS, LOZA Y CRISTALERÍA",OTROS ARTÍCULOS NO ELÉCTRICOS DE MATERIALES DIVERSOS,"HELADERA PORTÁTIL, CHANGO, BOLSAS, CANASTOS PARA COMPRAS, FUNDAS PARA ROPA, TABLA DE PLANCHAR",19525467.63,0.000316
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS Y EQUIPOS GRANDES,HERRAMIENTAS ELÉCTRICAS Y MECÁNICAS,OTRAS HERRAMIENTAS ELÉCTRICAS Y MECÁNICAS,32187776,0.000521
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS Y EQUIPOS GRANDES,HERRAMIENTAS ELÉCTRICAS Y MECÁNICAS,REPARACIÓN DE HERRAMIENTAS ELÉCTRICAS Y MECÁNICAS,7320088,0.000118
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS Y EQUIPOS GRANDES,HERRAMIENTAS ELÉCTRICAS Y MECÁNICAS,ALQUILER DE HERRAMIENTAS ELÉCTRICAS Y MECÁNICAS,3617460,5.9E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS Y EQUIPOS GRANDES,HERRAMIENTAS ELÉCTRICAS Y MECÁNICAS,"CORTADORA DE CÉSPED, TRACTORES DE JARDÍN, BORDEADORA, SOLDADORES ELÉCTRICOS, TALADRO, SIERRA, PULIDORA",147979885.05,0.002395
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,HERRAMIENTAS PEQUEÑAS PARA LA VIVIENDA Y EL JARDÍN,HERRAMIENTAS DE MANO,43057926.85,0.000697
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,HERRAMIENTAS PEQUEÑAS PARA LA VIVIENDA Y EL JARDÍN,ARTÍCULOS DE FERRETERÍA,36817741.93,0.000596
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,HERRAMIENTAS PEQUEÑAS PARA LA VIVIENDA Y EL JARDÍN,OTROS,26616300.7,0.000431
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,MATERIALES ELÉCTRICOS  Y DE ILUMINACIÓN,PILAS Y BATERÍAS PARA USO GENERAL,29498906.18,0.000477
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,MATERIALES ELÉCTRICOS  Y DE ILUMINACIÓN,CABLES,21237134.36,0.000344
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,MATERIALES ELÉCTRICOS  Y DE ILUMINACIÓN,ENCHUFES E INTERRUPTORES,13330066.65,0.000216
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,MATERIALES ELÉCTRICOS  Y DE ILUMINACIÓN,"LÁMPARA INCANDESCENTE, LÁMPARA BAJO CONSUMO, TUBO FLUORESCENTE, HALÓGENAS, DICROICAS, ETC.",80881768,0.001309
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,MATERIALES ELÉCTRICOS  Y DE ILUMINACIÓN,"LINTERNAS, FAROLES TIPO SOL DE NOCHE",8690650.73,0.000141
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,MATERIALES ELÉCTRICOS  Y DE ILUMINACIÓN,"TRANSFORMADORES, ESTABILIZADORES",682798.32,1.1E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,HERRAMIENTAS Y EQUIPOS PARA EL HOGAR Y EL JARDÍN,HERRAMIENTAS PEQUEÑAS Y ACCESORIOS DIVERSOS,MATERIALES ELÉCTRICOS  Y DE ILUMINACIÓN,OTROS MATERIALES ELÉCTRICOS Y DE ILUMINACIÓN,7761569.3,0.000126
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,BIENES Y SERVICIOS PARA LA CONSERVACIÓN DEL HOGAR,BIENES PARA EL HOGAR NO DURABLES,PRODUCTOS DE LIMPIEZA,ACONDICIONADORES Y SUAVIZANTES PARA ROPA,49566882.2,0.000802
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,BIENES Y SERVICIOS PARA LA CONSERVACIÓN DEL HOGAR,BIENES PARA EL HOGAR NO DURABLES,PRODUCTOS DE LIMPIEZA,"APRESTO, ALMIDÓN",1198151.61,1.9E-05
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,BIENES Y SERVICIOS PARA LA CONSERVACIÓN DEL HOGAR,BIENES PARA EL HOGAR NO DURABLES,PRODUCTOS DE LIMPIEZA,"CERA, BRILLO PARA PISOS",24659544.47,0.000399
EQUIPAMIENTO Y MANTENIMIENTO DEL HOGAR,BIENES Y SERVICIOS PARA LA CONSERVACIÓN DEL HOGAR,BIENES PARA EL HOGAR NO DURABLES,PRODUCTOS DE LIMPIEZA,CREMA LIMPIADORA,4212631.84,6.8E-05
